algorithm,cost_complexity,dataset,depth,leaves,terminal_calls,time,timeout,train_mse
osrt,0.01,enb-heat.csv,4,7,0,3.703,100,6.822382646236353
osrt,0.1,enb-heat.csv,4,2,0,0.074,100,21.242173376172687
osrt,0.1,enb-heat.csv,4,2,0,0.063,100,21.242173376172687
osrt,0.1,enb-heat.csv,4,2,0,0.027,100,21.242173376172687
osrt,0.0001,enb-heat.csv,5,24,0,57.059,100,1.1514155110510524
osrt,0.0001,enb-heat.csv,5,24,0,51.765,100,1.1514155110510524
osrt,0.0001,enb-heat.csv,5,24,0,56.608,100,1.1514155110510524
osrt,0.001,enb-heat.csv,5,21,0,39.92,100,1.301705970087364
osrt,0.001,enb-heat.csv,5,21,0,41.901,100,1.301705970087364
osrt,0.001,enb-heat.csv,5,21,0,58.436,100,1.301705970087364
osrt,0.005,enb-heat.csv,5,11,0,21.255,100,3.7588966558745884
osrt,0.005,enb-heat.csv,5,11,0,21.345,100,3.7588966558745884
osrt,0.005,enb-heat.csv,5,11,0,20.866,100,3.7588966558745884
osrt,0.01,enb-heat.csv,5,8,0,15.57,100,5.791169992754309
osrt,0.01,enb-heat.csv,5,8,0,15.363,100,5.791169992754309
osrt,0.01,enb-heat.csv,5,8,0,16.334,100,5.791169992754309
osrt,0.1,enb-heat.csv,5,2,0,0.016,100,21.242173376172687
osrt,0.1,enb-heat.csv,5,2,0,0.111,100,21.242173376172687
osrt,0.1,enb-heat.csv,5,2,0,0.484,100,21.242173376172687
osrt,0.0001,enb-heat.csv,6,-1,-1,101,100,-1
osrt,0.0001,enb-heat.csv,6,-1,-1,101,100,-1
osrt,0.0001,enb-heat.csv,6,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,6,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,6,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,6,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,6,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,6,11,0,92.331,100,3.678119651114365
osrt,0.005,enb-heat.csv,6,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,6,8,0,42.851,100,5.791169992754309
osrt,0.01,enb-heat.csv,6,8,0,41.768,100,5.791169992754309
osrt,0.01,enb-heat.csv,6,8,0,46.504,100,5.791169992754309
osrt,0.1,enb-heat.csv,6,2,0,0.06,100,21.242173376172687
osrt,0.1,enb-heat.csv,6,2,0,0.077,100,21.242173376172687
osrt,0.1,enb-heat.csv,6,2,0,0.017,100,21.242173376172687
osrt,0.0001,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.0001,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.0001,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,7,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,7,8,0,98.517,100,5.791169992754309
osrt,0.1,enb-heat.csv,7,2,0,0.18,100,21.242173376172687
osrt,0.1,enb-heat.csv,7,2,0,0.415,100,21.242173376172687
osrt,0.1,enb-heat.csv,7,2,0,0.089,100,21.242173376172687
osrt,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.0001,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,8,-1,-1,101,100,-1
osrt,0.1,enb-heat.csv,8,2,0,0.164,100,21.242173376172687
osrt,0.1,enb-heat.csv,8,2,0,1.165,100,21.242173376172687
osrt,0.1,enb-heat.csv,8,2,0,0.02,100,21.242173376172687
osrt,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.0001,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.001,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.005,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.01,enb-heat.csv,9,-1,-1,101,100,-1
osrt,0.1,enb-heat.csv,9,2,0,0.015,100,21.242173376172687
osrt,0.1,enb-heat.csv,9,2,0,0.034,100,21.242173376172687
osrt,0.1,enb-heat.csv,9,2,0,0.031,100,21.242173376172687
osrt,0.0001,insurance.csv,10,-1,-1,101,100,-1
osrt,0.0001,insurance.csv,10,-1,-1,101,100,-1
osrt,0.0001,insurance.csv,10,-1,-1,101,100,-1
osrt,0.001,insurance.csv,10,-1,-1,101,100,-1
osrt,0.001,insurance.csv,10,-1,-1,101,100,-1
osrt,0.001,insurance.csv,10,-1,-1,101,100,-1
osrt,0.005,insurance.csv,10,8,0,45.268,100,30387489.068426307
osrt,0.005,insurance.csv,10,8,0,56.653,100,30387489.068426307
osrt,0.005,insurance.csv,10,8,0,55.391,100,30387489.068426307
osrt,0.01,insurance.csv,10,8,0,21.07,100,30387489.068426307
osrt,0.01,insurance.csv,10,8,0,30.73,100,30387489.068426307
osrt,0.01,insurance.csv,10,8,0,29.538,100,30387489.068426307
osrt,0.1,insurance.csv,10,2,0,0.082,100,55720715.99050351
osrt,0.1,insurance.csv,10,2,0,0.04,100,55720715.99050351
osrt,0.1,insurance.csv,10,2,0,0.051,100,55720715.99050351
osrt,0.0001,insurance.csv,3,8,0,0.591,100,33666846.38269403
osrt,0.0001,insurance.csv,3,8,0,0.593,100,33666846.38269403
osrt,0.0001,insurance.csv,3,8,0,1.199,100,33666846.38269403
osrt,0.001,insurance.csv,3,7,0,0.467,100,33793578.97687575
osrt,0.001,insurance.csv,3,7,0,1.171,100,33793578.97687575
osrt,0.001,insurance.csv,3,7,0,0.318,100,33793578.97687575
osrt,0.005,insurance.csv,3,7,0,0.291,100,33793578.97687575
osrt,0.005,insurance.csv,3,7,0,0.446,100,33793578.97687575
osrt,0.005,insurance.csv,3,7,0,0.281,100,33793578.97687575
osrt,0.01,insurance.csv,3,7,0,0.231,100,33793578.97687575
osrt,0.01,insurance.csv,3,7,0,0.409,100,33793578.97687575
osrt,0.01,insurance.csv,3,7,0,0.26,100,33793578.97687575
osrt,0.1,insurance.csv,3,2,0,0.103,100,55720715.99050351
osrt,0.1,insurance.csv,3,2,0,0.038,100,55720715.99050351
osrt,0.1,insurance.csv,3,2,0,0.014,100,55720715.99050351
osrt,0.0001,insurance.csv,4,16,0,4.333,100,28414973.781455077
osrt,0.0001,insurance.csv,4,16,0,1.999,100,28414973.781455077
osrt,0.0001,insurance.csv,4,16,0,1.817,100,28414973.781455077
osrt,0.001,insurance.csv,4,12,0,1.218,100,28788384.9947271
osrt,0.001,insurance.csv,4,12,0,1.059,100,28788384.9947271
osrt,0.001,insurance.csv,4,12,0,1.101,100,28788384.9947271
osrt,0.005,insurance.csv,4,8,0,0.881,100,30387489.068426307
osrt,0.005,insurance.csv,4,8,0,0.832,100,30387489.068426307
osrt,0.005,insurance.csv,4,8,0,1.032,100,30387489.068426307
osrt,0.01,insurance.csv,4,8,0,0.852,100,30387489.068426307
osrt,0.01,insurance.csv,4,8,0,0.807,100,30387489.068426307
osrt,0.01,insurance.csv,4,8,0,0.993,100,30387489.068426307
osrt,0.1,insurance.csv,4,2,0,0.262,100,55720715.99050351
osrt,0.1,insurance.csv,4,2,0,0.016,100,55720715.99050351
osrt,0.1,insurance.csv,4,2,0,0.013,100,55720715.99050351
osrt,0.0001,insurance.csv,5,32,0,5.01,100,26065772.55071687
osrt,0.0001,insurance.csv,5,32,0,6.041,100,26065772.55071687
osrt,0.0001,insurance.csv,5,32,0,5.607,100,26065772.55071687
osrt,0.001,insurance.csv,5,19,0,4.207,100,27110418.945449993
osrt,0.001,insurance.csv,5,19,0,5.716,100,27110418.945449993
osrt,0.001,insurance.csv,5,19,0,4.026,100,27110418.945449993
osrt,0.005,insurance.csv,5,8,0,3.341,100,30387489.068426307
osrt,0.005,insurance.csv,5,8,0,3.185,100,30387489.068426307
osrt,0.005,insurance.csv,5,8,0,3.469,100,30387489.068426307
osrt,0.01,insurance.csv,5,8,0,2.577,100,30387489.068426307
osrt,0.01,insurance.csv,5,8,0,6.109,100,30387489.068426307
osrt,0.01,insurance.csv,5,8,0,3.36,100,30387489.068426307
osrt,0.1,insurance.csv,5,2,0,0.096,100,55720715.99050351
osrt,0.1,insurance.csv,5,2,0,0.24,100,55720715.99050351
osrt,0.1,insurance.csv,5,2,0,0.108,100,55720715.99050351
osrt,0.0001,insurance.csv,6,61,0,16.831,100,22799473.28163422
osrt,0.0001,insurance.csv,6,61,0,16.613,100,22799473.28163422
osrt,0.0001,insurance.csv,6,61,0,15.082,100,22799473.28163422
osrt,0.001,insurance.csv,6,26,0,13.372,100,25410409.001382347
osrt,0.001,insurance.csv,6,26,0,13.161,100,25410409.001382347
osrt,0.001,insurance.csv,6,26,0,13.928,100,25410409.001382347
osrt,0.005,insurance.csv,6,8,0,8.902,100,30387489.068426307
osrt,0.005,insurance.csv,6,8,0,8.282,100,30387489.068426307
osrt,0.005,insurance.csv,6,8,0,8.837,100,30387489.068426307
osrt,0.01,insurance.csv,6,8,0,7.918,100,30387489.068426307
osrt,0.01,insurance.csv,6,8,0,7.71,100,30387489.068426307
osrt,0.01,insurance.csv,6,8,0,6.055,100,30387489.068426307
osrt,0.1,insurance.csv,6,2,0,0.09,100,55720715.99050351
osrt,0.1,insurance.csv,6,2,0,0.016,100,55720715.99050351
osrt,0.1,insurance.csv,6,2,0,0.053,100,55720715.99050351
osrt,0.0001,insurance.csv,7,101,0,36.976,100,19701166.085497502
osrt,0.0001,insurance.csv,7,101,0,39.353,100,19701166.085497502
osrt,0.0001,insurance.csv,7,101,0,52.723,100,19701166.085497502
osrt,0.001,insurance.csv,7,31,0,39.887,100,24532597.350638352
osrt,0.001,insurance.csv,7,31,0,38.867,100,24532597.350638352
osrt,0.001,insurance.csv,7,31,0,36.119,100,24532597.350638352
osrt,0.005,insurance.csv,7,8,0,17.85,100,30387489.068426307
osrt,0.005,insurance.csv,7,8,0,16.564,100,30387489.068426307
osrt,0.005,insurance.csv,7,8,0,18.055,100,30387489.068426307
osrt,0.01,insurance.csv,7,8,0,12.4,100,30387489.068426307
osrt,0.01,insurance.csv,7,8,0,15.138,100,30387489.068426307
osrt,0.01,insurance.csv,7,8,0,15.454,100,30387489.068426307
osrt,0.1,insurance.csv,7,2,0,0.046,100,55720715.99050351
osrt,0.1,insurance.csv,7,2,0,0.048,100,55720715.99050351
osrt,0.1,insurance.csv,7,2,0,0.214,100,55720715.99050351
osrt,0.0001,insurance.csv,8,153,0,87.41,100,17024828.52854651
osrt,0.0001,insurance.csv,8,153,0,84.525,100,17024828.52854651
osrt,0.0001,insurance.csv,8,153,0,84.824,100,17024828.52854651
osrt,0.001,insurance.csv,8,33,0,72.265,100,24135426.787912864
osrt,0.001,insurance.csv,8,33,0,67.709,100,24135426.787912864
osrt,0.001,insurance.csv,8,33,0,62.487,100,24135426.787912864
osrt,0.005,insurance.csv,8,8,0,29.336,100,30387489.068426307
osrt,0.005,insurance.csv,8,8,0,43.346,100,30387489.068426307
osrt,0.005,insurance.csv,8,8,0,35.38,100,30387489.068426307
osrt,0.01,insurance.csv,8,8,0,16.068,100,30387489.068426307
osrt,0.01,insurance.csv,8,8,0,15.22,100,30387489.068426307
osrt,0.01,insurance.csv,8,8,0,20.927,100,30387489.068426307
osrt,0.1,insurance.csv,8,2,0,0.075,100,55720715.99050351
osrt,0.1,insurance.csv,8,2,0,0.033,100,55720715.99050351
osrt,0.1,insurance.csv,8,2,0,0.034,100,55720715.99050351
osrt,0.0001,insurance.csv,9,-1,-1,101,100,-1
osrt,0.0001,insurance.csv,9,-1,-1,101,100,-1
osrt,0.0001,insurance.csv,9,-1,-1,101,100,-1
osrt,0.001,insurance.csv,9,-1,-1,101,100,-1
osrt,0.001,insurance.csv,9,-1,-1,101,100,-1
osrt,0.001,insurance.csv,9,-1,-1,101,100,-1
osrt,0.005,insurance.csv,9,8,0,42.655,100,30387489.068426307
osrt,0.005,insurance.csv,9,8,0,41.021,100,30387489.068426307
osrt,0.005,insurance.csv,9,8,0,66.679,100,30387489.068426307
osrt,0.01,insurance.csv,9,8,0,26.124,100,30387489.068426307
osrt,0.01,insurance.csv,9,8,0,16.36,100,30387489.068426307
osrt,0.01,insurance.csv,9,8,0,24.994,100,30387489.068426307
osrt,0.1,insurance.csv,9,2,0,0.046,100,55720715.99050351
osrt,0.1,insurance.csv,9,2,0,0.511,100,55720715.99050351
osrt,0.1,insurance.csv,9,2,0,0.013,100,55720715.99050351
osrt,0.0001,optical.csv,10,-1,-1,101,100,-1
osrt,0.0001,optical.csv,10,-1,-1,101,100,-1
osrt,0.0001,optical.csv,10,-1,-1,101,100,-1
osrt,0.001,optical.csv,10,-1,-1,101,100,-1
osrt,0.001,optical.csv,10,-1,-1,101,100,-1
osrt,0.001,optical.csv,10,-1,-1,101,100,-1
osrt,0.005,optical.csv,10,-1,-1,101,100,-1
osrt,0.005,optical.csv,10,-1,-1,101,100,-1
osrt,0.005,optical.csv,10,-1,-1,101,100,-1
osrt,0.01,optical.csv,10,-1,-1,101,100,-1
osrt,0.01,optical.csv,10,-1,-1,101,100,-1
osrt,0.01,optical.csv,10,-1,-1,101,100,-1
osrt,0.1,optical.csv,10,-1,-1,101,100,-1
osrt,0.1,optical.csv,10,-1,-1,101,100,-1
osrt,0.1,optical.csv,10,-1,-1,101,100,-1
osrt,0.0001,optical.csv,3,4,0,1.804,100,29640.744942377358
osrt,0.0001,optical.csv,3,4,0,1.536,100,29640.744942377358
osrt,0.0001,optical.csv,3,4,0,1.798,100,29640.744942377358
osrt,0.001,optical.csv,3,4,0,1.314,100,29640.744942377358
osrt,0.001,optical.csv,3,4,0,1.338,100,29640.744942377358
osrt,0.001,optical.csv,3,4,0,1.419,100,29640.744942377358
osrt,0.005,optical.csv,3,4,0,1.175,100,29640.744942377358
osrt,0.005,optical.csv,3,4,0,1.156,100,29640.744942377358
osrt,0.005,optical.csv,3,4,0,1.917,100,29640.744942377358
osrt,0.01,optical.csv,3,4,0,1.08,100,29640.744942377358
osrt,0.01,optical.csv,3,4,0,1.254,100,29640.744942377358
osrt,0.01,optical.csv,3,4,0,1.224,100,29640.744942377358
osrt,0.1,optical.csv,3,4,0,1.012,100,29640.744942377358
osrt,0.1,optical.csv,3,4,0,1.065,100,29640.744942377358
osrt,0.1,optical.csv,3,4,0,1.417,100,29640.744942377358
osrt,0.0001,optical.csv,4,5,0,8.61,100,8628.61054811311
osrt,0.0001,optical.csv,4,5,0,9.153,100,8628.61054811311
osrt,0.0001,optical.csv,4,5,0,9.031,100,8628.61054811311
osrt,0.001,optical.csv,4,5,0,8.693,100,8628.61054811311
osrt,0.001,optical.csv,4,5,0,7.247,100,8628.61054811311
osrt,0.001,optical.csv,4,5,0,7.433,100,8628.61054811311
osrt,0.005,optical.csv,4,5,0,6.747,100,8628.61054811311
osrt,0.005,optical.csv,4,5,0,6.873,100,8628.61054811311
osrt,0.005,optical.csv,4,5,0,7.781,100,8628.61054811311
osrt,0.01,optical.csv,4,5,0,7.432,100,8628.61054811311
osrt,0.01,optical.csv,4,5,0,6.441,100,8628.61054811311
osrt,0.01,optical.csv,4,5,0,6.927,100,8628.61054811311
osrt,0.1,optical.csv,4,5,0,5.646,100,8628.61054811311
osrt,0.1,optical.csv,4,5,0,5.648,100,8628.61054811311
osrt,0.1,optical.csv,4,5,0,5.767,100,8628.61054811311
osrt,0.0001,optical.csv,5,6,0,45.522,100,2045.1415910776263
osrt,0.0001,optical.csv,5,6,0,45.382,100,2045.1415910776263
osrt,0.0001,optical.csv,5,6,0,41.811,100,2045.1415910776263
osrt,0.001,optical.csv,5,6,0,46.403,100,2045.1415910776263
osrt,0.001,optical.csv,5,6,0,41.407,100,2045.1415910776263
osrt,0.001,optical.csv,5,6,0,41.845,100,2045.1415910776263
osrt,0.005,optical.csv,5,6,0,34.698,100,2045.1415910776263
osrt,0.005,optical.csv,5,6,0,42.866,100,2045.1415910776263
osrt,0.005,optical.csv,5,6,0,44.189,100,2045.1415910776263
osrt,0.01,optical.csv,5,6,0,40.697,100,2045.1415910776263
osrt,0.01,optical.csv,5,6,0,36.696,100,2045.1415910776263
osrt,0.01,optical.csv,5,6,0,53.582,100,2045.1415910776263
osrt,0.1,optical.csv,5,6,0,43.436,100,2045.1415910776263
osrt,0.1,optical.csv,5,6,0,34.654,100,2045.1415910776263
osrt,0.1,optical.csv,5,6,0,46.415,100,2045.1415910776263
osrt,0.0001,optical.csv,6,-1,-1,101,100,-1
osrt,0.0001,optical.csv,6,-1,-1,101,100,-1
osrt,0.0001,optical.csv,6,-1,-1,101,100,-1
osrt,0.001,optical.csv,6,-1,-1,101,100,-1
osrt,0.001,optical.csv,6,-1,-1,101,100,-1
osrt,0.001,optical.csv,6,-1,-1,101,100,-1
osrt,0.005,optical.csv,6,-1,-1,101,100,-1
osrt,0.005,optical.csv,6,-1,-1,101,100,-1
osrt,0.005,optical.csv,6,-1,-1,101,100,-1
osrt,0.01,optical.csv,6,-1,-1,101,100,-1
osrt,0.01,optical.csv,6,-1,-1,101,100,-1
osrt,0.01,optical.csv,6,-1,-1,101,100,-1
osrt,0.1,optical.csv,6,-1,-1,101,100,-1
osrt,0.1,optical.csv,6,-1,-1,101,100,-1
osrt,0.1,optical.csv,6,-1,-1,101,100,-1
osrt,0.0001,optical.csv,7,-1,-1,101,100,-1
osrt,0.0001,optical.csv,7,-1,-1,101,100,-1
osrt,0.0001,optical.csv,7,-1,-1,101,100,-1
osrt,0.001,optical.csv,7,-1,-1,101,100,-1
osrt,0.001,optical.csv,7,-1,-1,101,100,-1
osrt,0.001,optical.csv,7,-1,-1,101,100,-1
osrt,0.005,optical.csv,7,-1,-1,101,100,-1
osrt,0.005,optical.csv,7,-1,-1,101,100,-1
osrt,0.005,optical.csv,7,-1,-1,101,100,-1
osrt,0.01,optical.csv,7,-1,-1,101,100,-1
osrt,0.01,optical.csv,7,-1,-1,101,100,-1
osrt,0.01,optical.csv,7,-1,-1,101,100,-1
osrt,0.1,optical.csv,7,-1,-1,101,100,-1
osrt,0.1,optical.csv,7,-1,-1,101,100,-1
osrt,0.1,optical.csv,7,-1,-1,101,100,-1
osrt,0.0001,optical.csv,8,-1,-1,101,100,-1
osrt,0.0001,optical.csv,8,-1,-1,101,100,-1
osrt,0.0001,optical.csv,8,-1,-1,101,100,-1
osrt,0.001,optical.csv,8,-1,-1,101,100,-1
osrt,0.001,optical.csv,8,-1,-1,101,100,-1
osrt,0.001,optical.csv,8,-1,-1,101,100,-1
osrt,0.005,optical.csv,8,-1,-1,101,100,-1
osrt,0.005,optical.csv,8,-1,-1,101,100,-1
osrt,0.005,optical.csv,8,-1,-1,101,100,-1
osrt,0.01,optical.csv,8,-1,-1,101,100,-1
osrt,0.01,optical.csv,8,-1,-1,101,100,-1
osrt,0.01,optical.csv,8,-1,-1,101,100,-1
osrt,0.1,optical.csv,8,-1,-1,101,100,-1
osrt,0.1,optical.csv,8,-1,-1,101,100,-1
osrt,0.1,optical.csv,8,-1,-1,101,100,-1
osrt,0.0001,optical.csv,9,-1,-1,101,100,-1
osrt,0.0001,optical.csv,9,-1,-1,101,100,-1
osrt,0.0001,optical.csv,9,-1,-1,101,100,-1
osrt,0.001,optical.csv,9,-1,-1,101,100,-1
osrt,0.001,optical.csv,9,-1,-1,101,100,-1
osrt,0.001,optical.csv,9,-1,-1,101,100,-1
osrt,0.005,optical.csv,9,-1,-1,101,100,-1
osrt,0.005,optical.csv,9,-1,-1,101,100,-1
osrt,0.005,optical.csv,9,-1,-1,101,100,-1
osrt,0.01,optical.csv,9,-1,-1,101,100,-1
osrt,0.01,optical.csv,9,-1,-1,101,100,-1
osrt,0.01,optical.csv,9,-1,-1,101,100,-1
osrt,0.1,optical.csv,9,-1,-1,101,100,-1
osrt,0.1,optical.csv,9,-1,-1,101,100,-1
osrt,0.1,optical.csv,9,-1,-1,101,100,-1
osrt,0.0001,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.0001,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.0001,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.001,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.001,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.001,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.005,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.005,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.005,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.01,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.01,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.01,real-estate.csv,10,-1,-1,101,100,-1
osrt,0.1,real-estate.csv,10,3,0,0.232,100,108.02913867250358
osrt,0.1,real-estate.csv,10,3,0,0.15,100,108.02913867250358
osrt,0.1,real-estate.csv,10,3,0,0.461,100,108.02913867250358
osrt,0.0001,real-estate.csv,3,8,0,0.26,100,78.89480617934278
osrt,0.0001,real-estate.csv,3,8,0,2.571,100,78.89480617934278
osrt,0.0001,real-estate.csv,3,8,0,0.596,100,78.89480617934278
osrt,0.001,real-estate.csv,3,8,0,0.24,100,78.89480617934278
osrt,0.001,real-estate.csv,3,8,0,0.208,100,78.89480617934278
osrt,0.001,real-estate.csv,3,8,0,0.195,100,78.89480617934278
osrt,0.005,real-estate.csv,3,8,0,0.125,100,78.89480617934278
osrt,0.005,real-estate.csv,3,8,0,0.167,100,78.89480617934278
osrt,0.005,real-estate.csv,3,8,0,0.154,100,78.89480617934278
osrt,0.01,real-estate.csv,3,8,0,0.234,100,78.89480617934278
osrt,0.01,real-estate.csv,3,8,0,0.146,100,78.89480617934278
osrt,0.01,real-estate.csv,3,8,0,0.216,100,78.89480617934278
osrt,0.1,real-estate.csv,3,3,0,0.123,100,108.02913867250358
osrt,0.1,real-estate.csv,3,3,0,0.208,100,108.02913867250358
osrt,0.1,real-estate.csv,3,3,0,0.067,100,108.02913867250358
osrt,0.0001,real-estate.csv,4,16,0,0.738,100,62.64095609849587
osrt,0.0001,real-estate.csv,4,16,0,0.743,100,62.64095609849587
osrt,0.0001,real-estate.csv,4,16,0,0.775,100,62.64095609849587
osrt,0.001,real-estate.csv,4,16,0,0.638,100,62.64095609849587
osrt,0.001,real-estate.csv,4,16,0,0.788,100,62.64095609849587
osrt,0.001,real-estate.csv,4,16,0,0.698,100,62.64095609849587
osrt,0.005,real-estate.csv,4,15,0,0.62,100,63.19589812680643
osrt,0.005,real-estate.csv,4,15,0,3.374,100,63.19589812680643
osrt,0.005,real-estate.csv,4,15,0,0.737,100,63.19589812680643
osrt,0.01,real-estate.csv,4,13,0,0.594,100,65.72727966142381
osrt,0.01,real-estate.csv,4,13,0,0.5,100,65.72727966142381
osrt,0.01,real-estate.csv,4,13,0,0.716,100,65.72727966142381
osrt,0.1,real-estate.csv,4,3,0,0.188,100,108.02913867250358
osrt,0.1,real-estate.csv,4,3,0,0.164,100,108.02913867250358
osrt,0.1,real-estate.csv,4,3,0,0.172,100,108.02913867250358
osrt,0.0001,real-estate.csv,5,32,0,3.076,100,50.46670863557224
osrt,0.0001,real-estate.csv,5,32,0,2.815,100,50.46670863557224
osrt,0.0001,real-estate.csv,5,32,0,3.941,100,50.46670863557224
osrt,0.001,real-estate.csv,5,28,0,3.41,100,51.02051407381089
osrt,0.001,real-estate.csv,5,28,0,3.446,100,51.02051407381089
osrt,0.001,real-estate.csv,5,28,0,3.878,100,51.02051407381089
osrt,0.005,real-estate.csv,5,19,0,4.252,100,55.53670897638303
osrt,0.005,real-estate.csv,5,19,0,5.273,100,55.53670897638303
osrt,0.005,real-estate.csv,5,19,0,2.067,100,55.53670897638303
osrt,0.01,real-estate.csv,5,12,0,2.332,100,65.72642717278967
osrt,0.01,real-estate.csv,5,12,0,1.804,100,65.72642717278967
osrt,0.01,real-estate.csv,5,12,0,1.912,100,65.72642717278967
osrt,0.1,real-estate.csv,5,3,0,0.361,100,108.02913867250358
osrt,0.1,real-estate.csv,5,3,0,0.156,100,108.02913867250358
osrt,0.1,real-estate.csv,5,3,0,0.164,100,108.02913867250358
osrt,0.0001,real-estate.csv,6,61,0,18.584,100,41.579921932013875
osrt,0.0001,real-estate.csv,6,61,0,13.322,100,41.579921932013875
osrt,0.0001,real-estate.csv,6,61,0,17.653,100,41.579921932013875
osrt,0.001,real-estate.csv,6,47,0,15.59,100,43.13392369037547
osrt,0.001,real-estate.csv,6,47,0,11.321,100,43.13392369037547
osrt,0.001,real-estate.csv,6,47,0,17.095,100,43.13392369037547
osrt,0.005,real-estate.csv,6,17,0,11.268,100,56.259573348008736
osrt,0.005,real-estate.csv,6,17,0,10.425,100,56.259573348008736
osrt,0.005,real-estate.csv,6,17,0,11.428,100,56.259573348008736
osrt,0.01,real-estate.csv,6,13,0,10.781,100,62.51413726271584
osrt,0.01,real-estate.csv,6,13,0,7.841,100,62.51413726271584
osrt,0.01,real-estate.csv,6,13,0,8.128,100,62.51413726271584
osrt,0.1,real-estate.csv,6,3,0,0.17,100,108.02913867250358
osrt,0.1,real-estate.csv,6,3,0,0.173,100,108.02913867250358
osrt,0.1,real-estate.csv,6,3,0,0.145,100,108.02913867250358
osrt,0.0001,real-estate.csv,7,97,0,58.153,100,36.42162880479996
osrt,0.0001,real-estate.csv,7,97,0,49.209,100,36.42162880479996
osrt,0.0001,real-estate.csv,7,97,0,48.374,100,36.42162880479996
osrt,0.001,real-estate.csv,7,52,0,45.717,100,40.21505449763868
osrt,0.001,real-estate.csv,7,52,0,48.895,100,40.21505449763868
osrt,0.001,real-estate.csv,7,52,0,49.427,100,40.21505449763868
osrt,0.005,real-estate.csv,7,18,0,28.897,100,54.829961838336864
osrt,0.005,real-estate.csv,7,18,0,35.009,100,54.829961838336864
osrt,0.005,real-estate.csv,7,18,0,32.761,100,54.829961838336864
osrt,0.01,real-estate.csv,7,14,0,25.535,100,60.23256740414449
osrt,0.01,real-estate.csv,7,14,0,26.994,100,60.23256740414449
osrt,0.01,real-estate.csv,7,14,0,23.353,100,60.23256740414449
osrt,0.1,real-estate.csv,7,3,0,0.127,100,108.02913867250358
osrt,0.1,real-estate.csv,7,3,0,0.224,100,108.02913867250358
osrt,0.1,real-estate.csv,7,3,0,0.132,100,108.02913867250358
osrt,0.0001,real-estate.csv,8,-1,-1,101,100,-1
osrt,0.0001,real-estate.csv,8,-1,-1,101,100,-1
osrt,0.0001,real-estate.csv,8,-1,-1,101,100,-1
